PM10,NO,NO2,O3,PM25
21.643,7.75082,37.04098,37.41938,13.0
21.643,7.65229,34.88019,42.75787,13.0
18.744,6.53565,27.61374,54.5325,8.0
21.643,5.0249,22.40321,63.41337,10.0
17.778,4.89353,20.18525,72.24434,9.0
18.744,3.05435,12.84385,83.1708,12.0
17.778,2.95582,11.75835,88.5093,11.0
15.846,3.21856,13.77488,87.51145,13.0
27.44,3.80973,17.81474,81.62413,14.0
19.71,2.13476,13.33988,85.36607,14.0
15.846,2.10192,13.65906,78.88004,17.0
17.778,0.98527,11.39267,81.22499,12.0
16.812,1.18233,12.91851,77.13381,14.0
17.778,0.75538,12.39035,76.88434,11.0
12.947,1.74065,9.58927,76.5351,11.0
8.116,0.39411,4.28825,83.27058,8.0
10.048,0.78813,7.10206,76.90097,6.0
9.082,0.78813,8.67819,81.15847,5.0
6.184,0.45974,5.2593,83.71962,8.0
7.15,0.36123,4.44318,83.76951,6.0
4.251,0.52542,4.78247,84.71747,11.0
8.116,0.91949,8.42305,78.08176,7.0
4.251,2.33155,14.6938,67.55445,8.0
14.879,2.88981,15.77216,66.20735,11.0
16.812,2.75845,15.54371,65.90799,18.0
16.812,1.83897,12.33264,65.95789,11.0
13.913,2.59426,9.67006,76.38542,9.0
13.913,2.20019,12.74594,73.69122,7.0
19.71,3.15252,15.36934,61.71702,5.0
9.082,3.54658,14.92632,57.32648,4.0
10.048,4.36755,16.73022,53.93379,7.0
7.15,2.98832,15.56737,55.48046,6.0
10.048,4.13768,19.82301,52.18756,3.0
6.184,3.4809,19.2181,53.53465,3.0
3.285,1.87181,15.02261,56.12906,6.0
3.285,1.18219,10.92175,59.02283,4.0
4.251,1.67478,14.35755,54.03358,3.0
7.15,1.4449,13.58164,56.27874,2.0
6.184,1.018,11.54963,59.52175,4.0
8.116,0.32839,7.8249,60.27014,3.0
4.251,0.74426,5.58913,62.06627,6.0
2.319,0.56914,5.57125,60.27014,7.0
3.285,0.7552,4.10457,63.91229,5.0
1.353,0.36118,3.41994,65.95789,6.0
4.251,0.91938,6.05451,60.91874,5.0
3.285,2.23278,18.70057,49.14411,5.0
3.285,3.64468,20.99272,50.64089,4.0
8.116,4.36705,17.79083,56.87745,7.0
9.082,4.0387,15.55563,61.91659,4.0
7.15,4.46556,17.80089,65.15961,2.0
6.184,3.41484,13.34395,69.79961,2.0
7.15,3.02082,11.15574,73.99058,2.0
14.879,3.08649,8.90708,76.88434,1.0
9.082,2.98798,10.77649,77.78241,0.0
8.116,2.79097,9.41389,79.02972,4.0
3.285,3.64468,14.11921,78.18155,4.0
6.184,3.15216,11.27655,78.63058,1.0
6.184,2.6268,12.61908,75.88649,0.0
8.116,1.24773,14.30403,71.49595,3.0
8.116,1.18206,17.41189,65.80821,6.0
8.116,2.0686,25.93321,59.52175,4.0
11.015,2.65963,34.20956,46.74927,7.0
15.846,1.93726,39.66682,35.32389,9.0
15.846,1.54324,41.39866,24.44733,9.0
11.981,0.83173,31.85505,23.88188,7.0
14.879,2.88915,42.65376,8.18237,7.0
11.015,1.5759,34.45279,12.82237,11.0
10.048,0.68946,25.88361,19.85722,13.0
10.048,0.65663,17.34726,32.6297,8.0
11.015,0.85361,11.78586,42.6082,3.0
4.251,2.29819,17.99658,36.67099,5.0
5.217,2.98764,13.29008,50.04218,4.0
16.812,1.96987,12.48929,65.45896,6.0
14.879,2.69216,13.58214,68.85165,10.0
19.71,2.19969,11.06357,69.30068,8.0
20.677,2.82349,15.15179,64.26154,10.0
18.744,2.46234,16.88621,68.95144,11.0
16.812,1.80572,13.00933,81.1751,8.0
15.846,1.80572,10.54065,82.42241,8.0
15.846,1.41174,9.05173,85.06671,6.0
8.116,1.4774,7.50205,86.56349,4.0
18.744,1.08343,8.10613,85.66542,4.0
20.677,0.78795,7.43219,87.26198,9.0
13.913,0.85361,6.84851,87.01252,8.0
17.778,1.01777,8.09948,86.16435,10.0
11.015,0.72229,8.65988,85.31618,8.0
18.744,0.5253,7.40558,84.96693,4.0
17.778,0.5253,4.07824,84.66757,4.0
13.913,0.61278,5.28201,78.89667,4.0
10.048,0.74409,3.00681,78.63058,6.0
10.048,0.52524,3.00269,79.32908,13.0
16.812,0.5909,9.01634,73.79101,8.0
11.981,0.55807,8.69124,78.58069,7.0
15.846,0.88634,7.59791,75.73682,12.0
13.913,0.75503,7.102,74.78886,14.0
10.048,1.18179,6.28675,78.13166,9.0
12.947,2.23227,10.09311,79.27918,9.0
11.981,2.52772,7.97743,84.81725,7.0
13.913,2.46206,7.00541,83.52005,7.0
10.048,2.49489,5.56058,80.92564,5.0
8.116,3.28275,8.3215,81.32478,2.0
11.981,2.39641,5.81886,79.87789,8.0
4.251,2.72468,7.88996,79.12951,6.0
9.082,2.29792,9.24156,79.12951,4.0
10.048,2.00248,8.19281,82.42241,7.0
7.15,1.87117,6.62421,83.07101,6.0
13.913,1.83834,8.12268,81.67402,6.0
11.015,2.36358,10.10631,82.17295,6.0
8.116,2.13379,9.2787,85.06671,7.0
8.116,1.51006,8.84056,84.56779,5.0
11.015,2.29792,10.85059,80.82585,7.0
7.15,0.62372,5.15797,85.36607,5.0
6.184,0.61271,3.70603,83.88592,3.0
7.15,0.52518,4.19759,83.61983,6.0
9.082,0.52518,4.07252,79.77811,7.0
4.251,0.26259,4.02847,74.4895,3.0
1.353,0.19694,4.5222,72.64348,3.0
2.319,0.65647,4.88964,69.99918,-1.0
1.353,0.98471,8.72811,68.5024,-3.0
7.15,0.85342,8.3934,76.43531,4.0
5.217,2.19919,4.77546,88.06026,5.0
10.048,1.50989,4.86753,88.20994,5.0
10.048,1.67401,5.90234,87.36177,8.0
12.947,2.29766,6.44694,87.01252,6.0
13.913,1.57554,4.01645,88.95833,7.0
8.116,1.50989,3.52748,89.95618,4.0
9.082,1.18166,3.44115,89.40736,4.0
12.947,1.3786,4.15761,88.90844,5.0
10.048,1.28013,3.45097,88.55919,6.0
11.015,0.85342,4.69487,83.56994,4.0
8.116,0.95189,5.77673,81.07531,2.0
14.879,0.82059,7.4789,76.43531,5.0
11.015,0.88624,8.34308,71.99488,4.0
13.913,0.88624,10.91597,63.16391,6.0
12.947,0.6893,13.25482,54.68218,9.0
18.744,0.78777,20.07209,44.40433,11.0
29.372,0.91896,16.30461,43.77235,18.0
13.913,0.91896,15.94748,43.0406,6.0
13.913,0.91896,14.92966,45.15271,8.0
8.116,1.05024,11.19278,53.03573,9.0
7.15,0.62358,9.75777,55.43057,7.0
7.15,1.08306,12.6424,51.68863,7.0
10.048,1.37844,14.38584,52.33723,7.0
14.879,1.57536,10.86973,58.02498,7.0
15.846,1.90356,10.47364,60.46971,11.0
12.947,2.23176,10.34539,60.81896,13.0
10.048,2.03484,12.41513,58.5239,12.0
13.913,2.39586,12.71868,59.57165,15.0
18.744,2.75688,12.59368,62.11616,13.0
18.744,2.39586,10.0402,65.05982,11.0
15.846,1.77228,10.56779,64.76047,11.0
12.947,2.42868,13.09692,56.22885,16.0
16.812,2.4615,16.58218,46.94884,16.0
19.71,2.7897,22.45372,35.87271,14.0
11.981,2.4615,20.70704,32.87916,9.0
13.913,1.87074,24.39847,26.94195,10.0
16.812,3.1179,27.46816,22.20216,13.0
8.116,2.03484,17.66494,52.08777,10.0
4.251,1.24716,17.80131,53.78412,6.0
8.116,1.3128,27.39675,39.86411,3.0
4.251,1.2689,26.10783,37.65221,16.0
6.184,1.88146,23.88368,38.91615,5.0
3.285,1.34547,14.85471,46.94884,7.0
1.353,0.82041,9.93132,56.92734,9.0
8.116,0.72196,6.60236,62.61509,9.0
9.082,1.64081,11.24316,59.17251,9.0
9.082,5.2506,20.32386,52.28734,7.0
6.184,5.61158,18.75316,56.5282,7.0
7.15,4.33174,15.25476,63.2138,6.0
12.947,3.74105,13.21594,69.50025,5.0
9.082,2.88783,10.45537,73.39187,4.0
10.048,1.64081,10.22595,70.64778,8.0
7.15,2.69093,8.77641,76.98413,7.0
4.251,3.11754,10.53145,75.73682,6.0
10.048,3.41289,13.07667,72.24434,6.0
5.217,2.6253,13.21355,77.78241,4.0
11.015,2.6253,15.56918,75.38757,6.0
14.879,1.70644,14.67597,69.45036,4.0
13.913,1.0173,18.14181,64.01208,9.0
18.744,1.08294,27.46371,50.74067,9.0
20.677,1.47673,38.95928,36.07228,10.0
21.643,0.85322,28.08361,48.94454,11.0
17.778,1.14857,23.29425,52.5867,10.0
12.947,0.65632,17.99932,60.76907,6.0
11.981,0.74375,9.77455,72.57696,6.0
20.677,0.7,19.04444,58.34096,10.0
22.609,0.74375,8.4191,64.31143,9.0
15.846,0.62344,21.51603,45.05293,10.0
25.508,0.72188,17.35225,51.28949,12.0
20.677,1.93594,19.82459,45.65164,15.0
24.541,3.05156,25.60464,42.00949,12.0
31.305,6.85781,25.06544,51.48906,14.0
24.541,6.16875,23.9818,58.67358,12.0
25.508,3.37969,16.11274,67.10541,15.0
21.643,4.29844,17.48626,67.90369,11.0
23.575,2.59219,12.55831,73.94069,11.0
20.677,5.18437,17.83999,72.99273,13.0
18.744,3.11719,13.67949,78.18155,14.0
14.879,2.85469,11.9418,82.72177,11.0
22.609,3.31406,17.44397,80.12736,13.0
16.812,2.49375,14.63541,80.27703,13.0
15.846,1.70625,12.73963,81.87359,9.0
9.082,3.05156,13.5661,79.62843,6.0
10.048,1.50937,9.72421,82.27273,5.0
9.082,1.27969,7.50817,85.66542,7.0
14.879,1.60781,10.26883,81.37467,10.0
11.981,1.11563,7.27818,83.02112,11.0
7.15,0.65625,2.52507,86.71317,7.0
13.913,0.74367,4.06436,83.55331,8.0
8.116,0.61243,3.41003,80.89237,5.0
8.116,0.42651,3.19602,79.52865,5.0
6.184,0.55775,3.3691,75.03832,6.0
8.116,0.62337,4.28446,70.69767,6.0
11.981,4.8885,18.43843,67.80391,0.0
11.981,9.28487,24.31687,60.41982,7.0
12.947,5.97119,19.345,68.70197,6.0
11.981,4.46199,17.11394,66.90584,4.0
5.217,4.00267,13.21961,71.54585,5.0
7.15,2.00133,11.048,75.23789,6.0
5.217,2.46066,12.58955,73.79101,6.0
8.116,3.0184,10.98574,74.38972,7.0
7.15,3.90424,15.08164,71.69552,8.0
7.15,2.88717,11.61474,76.43531,6.0
6.184,3.67458,16.77059,71.14671,4.0
6.184,2.36223,12.0988,76.88434,1.0
6.184,1.34516,10.23606,73.14241,7.0
11.015,1.24673,10.97518,73.34198,12.0
13.913,0.91865,18.80393,61.66713,9.0
12.947,0.85303,32.86079,44.40433,14.0
12.947,1.31235,40.23082,35.42368,12.0
10.048,1.57482,43.25059,28.33894,13.0
15.846,0.83095,30.70208,39.51486,22.0
13.913,7.25989,55.883,12.37334,12.0
13.913,0.98402,26.95996,33.17851,15.0
12.947,0.75442,23.94704,36.82067,11.0
11.015,0.98402,17.45257,42.00949,13.0
15.846,6.03533,36.09303,23.15012,8.0
12.947,6.00253,29.62701,41.11142,8.0
12.947,5.24812,19.78083,54.43272,8.0
9.082,3.93609,14.26144,61.31788,10.0
11.981,2.72246,13.07781,66.5067,12.0
13.913,2.49285,10.17171,73.89079,8.0
13.913,2.82086,8.28005,76.83445,7.0
7.15,2.85366,9.24459,75.03832,4.0
8.116,2.03364,8.52568,74.63918,2.0
7.15,2.16485,9.12569,73.34198,1.0
13.913,2.13205,9.28281,73.14241,8.0
12.947,1.50883,11.09298,71.24649,8.0
14.879,1.34483,10.11597,69.50025,7.0
15.846,1.01682,15.15896,65.30928,9.0
33.237,1.37763,23.41876,54.03358,24.0
41.933,1.31203,30.19589,43.10712,33.0
22.609,1.27923,36.92272,33.42798,10.0
11.981,1.01682,17.45569,51.04003,9.0
25.508,0.56841,11.79077,54.94827,8.0
11.981,0.7433,11.30919,51.75515,9.0
14.879,0.62306,9.76849,56.02928,13.0
10.048,0.72144,6.95003,58.42412,15.0
14.879,0.85261,9.68329,54.23315,15.0
15.846,1.31171,10.20645,53.48476,11.0
19.71,1.63963,9.59693,54.08347,11.0
14.879,2.03315,11.39442,50.74067,15.0
19.71,3.21368,11.87844,50.89035,16.0
17.778,4.0335,13.6625,53.08562,18.0
26.474,3.70558,13.89855,64.5609,15.0
21.643,3.37765,13.17425,73.64133,17.0
19.71,3.1481,13.09941,78.5308,13.0
22.609,3.5744,14.68655,78.18155,10.0
16.812,2.32828,11.95558,85.1665,18.0
22.609,2.19711,14.98439,81.97338,16.0
21.643,3.21368,18.81426,72.44391,18.0
20.677,2.13153,19.29979,70.14886,19.0
26.474,1.70522,24.91523,64.31143,19.0
19.71,1.01657,23.41022,58.22455,13.0
22.609,1.18054,26.30661,52.68648,16.0
20.677,1.18054,27.53371,48.99444,18.0
19.71,1.44288,25.851,49.54325,21.0
22.609,1.18054,23.21217,48.49551,18.0
30.339,1.57367,28.99416,40.11357,16.0
25.508,1.0054,22.68876,37.65221,25.0
23.575,0.91797,23.10704,36.77077,17.0
26.474,0.88519,21.34536,33.82712,20.0
12.947,0.8524,15.48016,40.01379,16.0
14.879,1.01633,14.48272,44.40433,7.0
8.116,1.57367,11.70961,55.63014,6.0
9.082,1.11468,6.4979,67.45466,6.0
9.082,1.99987,9.13758,64.5609,6.0
7.15,2.45885,8.70027,68.25294,5.0
11.015,2.39328,6.88228,70.84735,3.0
4.251,2.131,6.0587,71.29638,2.0
8.116,2.52442,9.02608,67.45466,3.0
7.15,1.80316,7.52066,68.75187,7.0
5.217,2.39328,8.1613,71.24649,8.0
5.217,2.131,8.72333,70.74757,8.0
3.285,2.3605,10.66303,70.29853,6.0
9.082,1.54088,10.74732,68.25294,3.0
8.116,1.96708,16.06259,59.07272,2.0
7.15,2.09822,16.02139,59.97079,5.0
9.082,1.40974,9.93584,64.76047,5.0
4.251,0.98354,10.96239,62.46541,6.0
6.184,0.78683,5.66828,69.69982,6.0
5.217,0.65569,4.00412,71.94499,6.0
6.184,1.00515,5.69843,67.78728,6.0
6.184,1.00515,15.6352,57.14354,5.0
9.082,1.44217,19.82702,53.58455,6.0
6.184,0.75386,7.14839,65.2095,4.0
11.015,0.85219,15.40838,53.38498,6.0
12.947,2.65491,22.27937,49.79272,8.0
11.015,2.91712,27.20058,44.554,7.0
11.015,6.12924,27.33251,50.39143,7.0
9.082,4.42485,17.1168,60.96864,8.0
8.116,3.83487,11.89966,67.45466,4.0
9.082,4.09708,12.02993,66.90584,8.0
14.879,3.44155,11.06546,65.95789,6.0
12.947,2.03215,7.26445,69.30068,5.0
11.981,3.11378,11.30187,65.65853,7.0
10.048,3.01545,10.60092,67.95359,6.0
9.082,2.68769,10.25176,65.95789,7.0
11.015,2.09771,10.25143,63.2138,6.0
11.015,3.44155,12.55598,59.82111,9.0
11.015,2.06493,11.10018,59.57165,11.0
11.015,1.34384,11.6735,55.38068,10.0
9.082,1.37662,12.95406,53.03573,12.0
12.947,1.67161,13.30024,49.19401,10.0
14.879,2.06493,22.81136,37.36948,8.0
15.846,1.73716,20.0135,35.87271,7.0
11.015,2.35934,29.34952,26.34324,8.0
12.947,3.53901,27.39892,23.68231,7.0
8.116,1.70397,19.18812,28.08948,14.0
11.981,1.40905,19.6935,17.76173,10.0
8.116,3.11302,18.56962,14.26926,9.0
19.71,9.83059,26.24189,11.27571,9.0
18.744,23.85556,32.44024,9.13033,11.0
25.508,23.00358,34.49102,14.81807,14.0
27.44,39.84666,41.31341,11.9742,14.0
20.677,18.25213,34.59815,37.76862,13.0
20.677,4.45653,19.69996,74.33983,8.0
17.778,2.12996,12.04787,103.42715,11.0
13.913,2.55595,13.57477,103.72651,9.0
16.812,2.22827,14.60894,98.83704,10.0
17.778,1.90058,14.15428,102.87834,14.0
19.71,2.35934,17.22612,107.01941,13.0
20.677,1.90058,18.03589,111.16049,12.0
15.846,1.60566,19.60472,107.51834,10.0
9.082,1.21244,14.67769,94.14715,5.0
12.947,1.50736,22.57361,91.8022,8.0
14.879,0.72091,36.54095,74.78886,15.0
17.778,1.1469,38.33372,75.08821,13.0
18.744,0.98306,44.69981,64.21165,12.0
13.913,1.00491,29.29938,71.69552,11.0
18.744,0.26209,22.61373,67.45466,12.0
16.812,0.52417,23.27413,59.33881,11.0
14.879,0.78625,17.06526,66.5067,10.0
11.981,0.88454,12.61242,57.77552,13.0
14.879,1.31043,23.75046,48.5454,12.0
19.71,3.73471,33.25839,40.91185,17.0
20.677,11.69554,46.17435,33.2783,13.0
42.899,22.99795,59.17169,23.59915,14.0
42.899,15.10264,51.62589,47.69723,15.0
21.643,5.73311,23.9269,102.87834,16.0
27.44,2.42429,18.53712,115.80049,14.0
28.406,1.50699,14.1012,127.87448,14.0
40.001,2.94846,24.63807,119.69211,17.0
37.102,1.80183,17.52635,131.31706,20.0
32.271,1.57251,17.5593,132.06545,16.0
29.372,2.06392,16.3278,143.98976,18.0
20.677,2.06392,14.6813,132.66416,11.0
28.406,1.57251,20.05561,117.39705,15.0
27.44,1.04834,29.35738,102.37941,15.0
31.305,1.04834,41.3609,87.41166,20.0
31.305,1.0811,76.41828,40.76217,17.0
37.102,10.54892,90.84769,24.04819,21.0
37.102,1.21214,50.51072,52.93594,21.0
24.541,1.37595,29.38619,60.36993,17.0
23.575,0.8734,20.80159,66.19072,18.0
25.508,0.61138,21.20335,50.69078,16.0
19.71,0.65505,22.28587,46.64949,14.0
19.71,0.5568,13.31141,52.48691,16.0
20.677,1.17909,21.64151,42.35873,12.0
15.846,2.84948,29.16036,51.33938,14.0
17.778,3.96306,35.6761,73.99058,12.0
40.967,15.68849,57.43406,31.68174,14.0
46.764,25.54702,64.81233,33.77722,20.0
30.339,5.30592,36.16363,90.00607,15.0
22.609,2.4892,17.98807,124.382,15.0
17.778,1.44111,13.44096,131.11749,12.0
12.947,1.2446,12.25679,130.01986,10.0
18.744,3.27526,17.36637,123.18458,11.0
23.575,1.37561,13.70056,128.82244,10.0
23.575,2.03066,15.29575,126.67706,16.0
16.812,2.45644,18.83408,116.4491,14.0
24.541,3.50453,22.10792,104.37511,17.0
20.677,1.27735,20.5359,92.84994,18.0
13.913,1.14634,14.10515,74.19015,11.0
8.116,1.11359,10.86608,65.50885,11.0
6.184,0.91707,8.67391,64.91014,9.0
8.116,0.78606,7.49541,70.84735,6.0
6.184,0.65505,5.57417,72.09466,7.0
9.082,0.56757,4.85299,64.19502,5.0
10.048,0.91685,3.46955,61.73365,3.0
7.15,0.49117,3.53933,59.42197,4.0
5.217,0.72038,6.79141,52.38713,4.0
11.981,0.91685,9.2988,47.44777,6.0
7.15,4.91169,18.22351,49.29379,6.0
8.116,3.47092,12.58966,58.77337,5.0
10.048,3.96209,11.57158,67.50455,3.0
8.116,2.65231,7.27371,73.69122,6.0
6.184,3.70014,10.96637,72.64348,7.0
4.251,2.75055,8.18295,73.09251,7.0
9.082,3.70014,10.43644,72.09466,5.0
8.116,2.78329,7.23186,77.03402,7.0
12.947,2.48859,8.26665,78.4809,5.0
10.048,2.39035,11.33189,75.73682,5.0
12.947,3.11073,12.718,76.93424,5.0
11.015,1.89919,13.35684,78.5308,7.0
12.947,1.14606,13.76972,74.4895,7.0
17.778,1.17881,19.60174,64.41122,8.0
14.879,2.03016,27.19919,53.73422,12.0
11.981,2.61957,39.54373,39.41508,10.0
6.184,1.86644,20.24316,54.5824,8.0
10.048,0.5894,8.10509,63.61294,6.0
32.271,1.04757,7.0748,65.8581,13.0
16.812,0.74203,5.84942,69.18427,8.0
15.846,0.49105,5.22852,71.94499,11.0
12.947,0.75294,4.5623,74.09036,11.0
13.913,0.85115,1.87092,74.09036,7.0
15.846,0.9821,3.89333,69.64993,6.0
14.879,1.21125,7.03555,64.86025,3.0
13.913,1.83325,8.14624,60.86885,2.0
11.015,2.3243,10.14584,60.27014,4.0
12.947,6.58005,17.85948,64.96004,4.0
5.217,4.12481,10.71988,74.63918,2.0
11.981,3.50281,10.19147,72.74327,0.0
11.981,4.61585,11.81962,70.89724,3.0
9.082,3.50281,9.1328,71.69552,3.0
10.048,4.25575,9.14284,72.84305,1.0
11.981,4.3867,8.46566,72.64348,4.0
13.913,4.71406,10.8221,73.89079,4.0
9.082,3.92839,10.86226,75.188,7.0
18.744,3.30639,7.58131,76.83445,6.0
16.812,2.25882,8.2877,75.53725,3.0
11.015,3.20818,11.17256,71.54585,3.0
10.048,2.0624,12.13539,66.65638,6.0
11.015,1.3422,9.21677,67.65423,9.0
13.913,1.27673,4.55317,74.24004,7.0
8.116,1.04731,2.48301,76.30226,15.0
9.082,0.56729,1.59758,75.50398,9.0
6.184,0.39274,2.35871,71.49595,3.0
2.319,0.65457,3.38483,67.65423,3.0
12.947,0.6873,3.70476,65.80821,6.0
10.048,0.75276,2.70554,63.61294,6.0
8.116,1.08004,2.99681,62.26584,5.0
9.082,1.01459,3.36155,66.90584,7.0
9.082,2.291,6.48025,72.5437,5.0
10.048,3.56741,8.59435,73.49165,5.0
11.981,3.04375,7.33522,77.33338,2.0
11.015,3.6656,8.28519,78.18155,4.0
11.981,2.7492,7.04665,79.97768,7.0
17.778,3.6656,8.28519,76.43531,5.0
10.048,3.53468,8.48592,70.89724,6.0
8.116,4.32017,7.22865,69.64993,5.0
16.812,3.76378,6.86568,65.00993,6.0
23.575,2.9783,5.69077,56.77767,9.0
12.947,1.93098,4.65296,46.94884,6.0
17.778,1.80007,5.59392,46.5996,5.0
9.082,2.16008,8.53155,41.06153,6.0
14.879,1.1455,7.12631,41.46067,7.0
15.846,1.24368,6.60565,42.40863,5.0
16.812,0.69804,3.15477,64.86025,3.0
10.048,0.4799,3.27799,57.07702,9.0
14.879,1.4397,5.13356,60.86885,10.0
14.879,0.75257,3.22959,61.8667,7.0
13.913,0.26177,3.18995,61.66713,13.0
15.846,0.81801,4.60802,59.02283,8.0
18.744,1.53786,5.51118,70.29853,5.0
19.71,1.34154,4.49187,72.19445,4.0
14.879,2.97757,5.99715,71.79531,5.0
15.846,3.04301,6.2665,70.89724,5.0
14.879,2.94485,7.79017,71.1966,4.0
5.217,2.97757,5.99715,72.84305,3.0
5.217,2.58492,5.70137,70.94714,4.0
7.15,3.73014,11.0224,65.75832,3.0
9.082,2.94485,5.99451,64.41122,4.0
5.217,3.59926,6.73394,63.31358,5.0
7.15,4.25367,9.11058,61.36778,5.0
4.251,2.94485,7.5261,66.40692,6.0
12.947,2.3886,8.22056,67.2052,9.0
14.879,1.57059,8.78826,68.60219,7.0
16.812,1.73419,17.93819,58.32433,10.0
14.879,0.65441,26.67083,43.05723,10.0
14.879,1.30882,29.73405,37.76862,10.0
13.913,0.71985,18.17315,44.6039,12.0
18.744,0.56702,19.95066,38.38396,12.0
12.947,0.74148,15.46286,37.38611,10.0
12.947,0.71968,8.07563,42.05938,10.0
11.015,0.81781,10.14081,35.77292,8.0
8.116,3.63109,22.02252,28.13937,8.0
16.812,6.05181,29.70556,28.88776,12.0
13.913,11.58022,32.72906,31.78152,9.0
13.913,13.51026,34.88681,33.02884,8.0
17.778,11.54751,29.45575,37.51916,8.0
14.879,4.93959,15.84865,59.62154,5.0
13.913,3.82736,12.75347,69.69982,2.0
12.947,5.72469,16.0692,71.69552,6.0
12.947,3.46752,8.45188,74.28993,5.0
18.744,3.30396,12.7647,77.13381,6.0
11.981,3.00955,9.99816,80.92564,7.0
11.015,2.0936,10.031,80.07746,5.0
12.947,2.32259,9.62714,79.12951,4.0
10.048,1.73376,8.78912,77.98198,3.0
10.048,1.73376,12.42912,72.74327,6.0
10.048,1.21036,12.44035,70.14886,9.0
10.048,1.24307,14.28932,64.41122,7.0
11.981,0.71968,13.24548,63.81251,4.0
8.116,1.70105,20.1813,55.77982,6.0
7.15,0.55611,17.87482,54.13336,6.0
22.609,0.87212,10.53641,61.26799,5.0
9.082,0.82851,17.98038,50.69078,5.0
9.082,0.85032,25.46458,37.02024,4.0
4.251,0.78491,25.03794,36.67099,2.0
8.116,0.94843,19.51784,37.96819,6.0
12.947,6.54089,19.00498,57.82541,5.0
11.015,4.64404,15.11597,67.05552,3.0
11.981,3.82642,12.52299,74.33983,4.0
15.846,2.45284,9.41246,78.18155,5.0
11.981,4.3824,10.56394,75.13811,5.0
5.217,3.30315,8.74098,82.17295,6.0
7.15,3.00881,9.19229,82.57209,4.0
8.116,6.63901,15.95639,79.12951,6.0
6.184,6.44278,14.51838,79.57854,5.0
7.15,4.54592,15.68796,78.08176,2.0
11.015,3.85913,13.57941,77.53295,3.0
6.184,5.78869,11.56927,80.82585,2.0
10.048,3.6302,12.87656,81.12521,7.0
11.981,2.32202,17.62248,71.04692,7.0
8.116,2.68177,22.86717,59.67143,4.0
11.981,1.21007,32.86972,42.15916,9.0
9.082,0.6868,19.60285,49.14411,7.0
10.048,0.74112,10.44306,54.48261,17.0
10.048,0.9155,8.63176,55.94612,10.0
7.15,0.75202,6.21565,58.5239,5.0
6.184,0.42505,4.98007,59.07272,7.0
9.082,0.9155,5.49128,61.01853,7.0
7.15,1.60213,10.59662,58.12476,6.0
9.082,2.94268,17.17307,52.33723,11.0
8.116,4.87177,20.89966,50.14196,7.0
10.048,5.95075,24.56126,60.96864,5.0
10.048,6.4412,23.28291,66.00778,4.0
13.913,4.70829,19.46605,72.34413,3.0
13.913,5.19874,15.71392,75.73682,6.0
7.15,3.85818,13.29553,77.08391,8.0
13.913,3.82549,12.7667,75.98628,6.0
6.184,4.15245,13.79174,75.43746,4.0
8.116,3.13886,13.29317,77.53295,3.0
6.184,2.68111,11.73179,77.88219,3.0
6.184,2.12527,11.47876,79.12951,4.0
4.251,1.24247,9.56908,80.72607,6.0
12.947,0.81741,14.74732,71.99488,6.0
11.981,1.20977,21.98815,58.92304,9.0
10.048,1.01359,34.55262,45.55185,9.0
17.778,1.76561,42.50519,35.12432,11.0
17.778,1.50404,50.01182,20.10668,13.0
9.082,4.44563,47.36962,10.57721,13.0
10.048,0.87169,17.51993,35.65651,10.0
9.082,0.88259,18.83509,32.6297,13.0
5.217,1.01334,15.16473,29.9355,9.0
9.082,2.45163,24.31534,16.96345,9.0
13.913,11.76784,29.32531,12.17377,11.0
18.744,27.26215,40.5819,12.77248,13.0
19.71,35.85921,48.16662,26.14367,15.0
17.778,4.96864,19.35193,61.96649,10.0
12.947,2.74583,11.14136,80.57639,6.0
11.981,2.77852,10.7758,83.07101,6.0
14.879,2.15744,8.88912,87.76091,4.0
11.981,2.41894,10.06536,91.00392,4.0
11.981,2.32088,10.89919,92.4508,7.0
8.116,2.35357,11.84797,91.35317,6.0
11.981,2.74583,13.03402,83.22069,6.0
21.643,2.48432,12.64639,82.12306,12.0
11.015,2.22281,14.04626,81.57424,9.0
18.744,1.83055,17.27642,82.07316,8.0
16.812,0.88259,22.30497,73.74112,11.0
21.643,2.48432,50.70988,40.31314,12.0
29.372,8.10673,71.47778,19.957,16.0
17.778,1.07872,23.63403,72.09466,8.0
14.879,0.98065,20.9454,69.74972,9.0
11.981,0.69718,20.2867,66.25724,7.0
15.846,0.8279,23.51717,57.0105,11.0
12.947,0.75165,22.84639,52.13766,13.0
15.846,0.78433,22.58622,50.09207,8.0
18.744,1.07845,21.6101,47.34798,14.0
13.913,3.17,29.74613,40.06368,15.0
17.778,4.24845,27.04224,47.99659,11.0
19.71,2.87588,15.75576,64.511,9.0
13.913,2.32031,13.87689,80.5265,5.0
11.981,2.02619,12.22731,96.34242,9.0
10.048,2.35299,12.30388,100.93253,10.0
14.879,1.96082,8.80909,111.01081,6.0
12.947,2.02619,13.54016,114.15404,8.0
19.71,1.86278,9.74713,111.36006,8.0
17.778,1.3399,8.23826,109.01511,14.0
31.305,6.76153,24.52703,62.21595,16.0
23.575,5.42229,18.24982,71.39617,11.0
26.474,5.06298,15.97146,75.48735,11.0
29.372,4.40969,13.56753,78.68047,11.0
32.271,4.37703,15.66099,77.98198,13.0
26.474,4.80166,17.47241,81.62413,12.0
32.271,2.77647,12.92811,83.42026,21.0
